"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"B827EBFFFEE895BE","","2024-03-25 17:11:02.193Z", 176470500, 905300000,1, 7,"CRC_BAD",  7,"LORA",125000,"SF7"   ,""   ,-112, -9.0,"DBBA9E49-BC7B3A"
"B827EBFFFEE895BE","","2024-03-25 17:17:11.028Z", 545305291, 904500000,0, 3,"CRC_BAD",145,"LORA",125000,"SF7"   ,"2/3",-108,-11.8,"E69B2AEE-76120088-CD1B9F56-B14CAA39-C85C8F00-D1834F50-D44A303F-5938A1A4-EAB6F0CD-D8A8958B-A11C394A-2C2870DA-106B74CD-BA37F534-2B9E60BC-CF01CEFD-00CE5311-C1FA6316-25EB53BD-27081F81-AA10EEFA-BE9798F1-4480B815-06D77C42-934DE5C3-733E5A3A-77F5DCB9-92480E0C-DAEAA944-DC7D2F4D-A558AAC7-BB93CDCA-CCF295F5-A1D3E729-D5C435CB-F6B6E47F-46"
"B827EBFFFEE895BE","","2024-03-25 17:20:14.861Z", 729136171, 903900000,0, 0,"CRC_OK" , 30,"LORA",125000,"SF7"   ,"4/5",-34,+10.5,"30000000-00000000-00000000-00000000-00000000-00000000-00000000-0000"
"B827EBFFFEE895BE","","2024-03-25 17:20:18.420Z", 732697379, 903900000,0, 0,"CRC_OK" , 60,"LORA",125000,"SF7"   ,"4/5",-31, +8.5,"30000100-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000"
"B827EBFFFEE895BE","","2024-03-25 17:20:21.986Z", 736263179, 903900000,0, 0,"CRC_OK" , 90,"LORA",125000,"SF7"   ,"4/5",-35,+10.0,"30000200-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-0000"
"B827EBFFFEE895BE","","2024-03-25 17:20:25.548Z", 739823331, 903900000,0, 0,"CRC_OK" ,120,"LORA",125000,"SF7"   ,"4/5",-32, +9.0,"30000300-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000"
"B827EBFFFEE895BE","","2024-03-25 17:20:31.379Z", 745655691, 903900000,0, 0,"CRC_OK" , 30,"LORA",125000,"SF7"   ,"4/5",-28, +8.8,"30000401-00000000-00000000-00000000-00000000-00000000-00000000-0000"
"B827EBFFFEE895BE","","2024-03-25 17:20:34.941Z", 749215531, 903900000,0, 0,"CRC_OK" , 60,"LORA",125000,"SF7"   ,"4/5",-27,+10.0,"30000501-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000"
"B827EBFFFEE895BE","","2024-03-25 17:20:38.503Z", 752779075, 903900000,0, 0,"CRC_OK" , 90,"LORA",125000,"SF7"   ,"4/5",-29,+10.0,"30000601-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-0000"
"B827EBFFFEE895BE","","2024-03-25 17:20:42.063Z", 756339291, 903900000,0, 0,"CRC_OK" ,120,"LORA",125000,"SF7"   ,"4/5",-30,+10.2,"30000701-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000"
