"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"B827EBFFFEE895BE","","2024-04-22 05:51:10.495Z",   2582987, 904100000,0, 1,"CRC_OK" , 60,"LORA",125000,"SF7"   ,"4/7",-108, +2.0,"502AD120-40000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000"
"B827EBFFFEE895BE","","2024-04-22 05:51:11.464Z",   3549756, 904300000,0, 2,"CRC_OK" ,120,"LORA",125000,"SF9"   ,"1/2",-111, -3.0,"A02B0F4B-80000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000"
"B827EBFFFEE895BE","","2024-04-22 05:51:11.527Z",   3609332, 904100000,0, 1,"CRC_OK" , 30,"LORA",125000,"SF10"  ,"4/5",-113,-16.8,"902B882E-00000000-00000000-00000000-00000000-00000000-00000000-0000"
"B827EBFFFEE895BE","","2024-04-22 05:51:12.349Z",   4436268, 903900000,0, 0,"CRC_OK" , 90,"LORA",125000,"SF8"   ,"4/5",-113, -8.2,"402BDE07-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-0000"
"B827EBFFFEE895BE","","2024-04-22 05:51:12.432Z",   4515276, 903900000,0, 0,"CRC_BAD",120,"LORA",125000,"SF10"  ,"4/5",-114, -7.0,"B02BDB0E-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-000C0000-00000000-00000000-00000050-00000000-03000000-00008000"
"B827EBFFFEE895BE","","2024-04-22 05:51:12.579Z",   4665988, 903900000,0, 0,"CRC_OK" , 60,"LORA",125000,"SF9"   ,"1/2",-112,-10.5,"D02B390A-80000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000"
"B827EBFFFEE895BE","","2024-04-22 05:51:13.486Z",   5572572, 904900000,1, 5,"CRC_OK" , 30,"LORA",125000,"SF8"   ,"4/7",-101, +7.2,"102C58A6-40000000-00000000-00000000-00000000-00000000-00000000-0000"
"B827EBFFFEE895BE","","2024-04-22 05:51:13.486Z",   5571324, 904700000,1, 4,"CRC_OK" , 60,"LORA",125000,"SF9"   ,"1/2",-113,-10.8,"802B4589-80000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000"
"B827EBFFFEE895BE","","2024-04-22 05:51:13.566Z",   5654340, 905100000,1, 6,"CRC_OK" , 30,"LORA",125000,"SF7"   ,"1/2",-112, -8.8,"E00A0CC3-80000000-00000000-00000000-00000000-00000000-00000000-0000"
"B827EBFFFEE895BE","","2024-04-22 05:51:14.061Z",   6143580, 905100000,1, 6,"CRC_OK" ,120,"LORA",125000,"SF10"  ,"4/5",-112,-10.8,"C02BA3CC-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000"
"B827EBFFFEE895BE","","2024-04-22 05:51:14.078Z",   6165771, 904100000,0, 1,"CRC_OK" , 90,"LORA",125000,"SF7"   ,"4/7",-108, +2.2,"502AD220-40000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-0000"
"B827EBFFFEE895BE","","2024-04-22 05:51:15.290Z",   7373236, 904100000,0, 1,"CRC_BAD", 60,"LORA",125000,"SF10"  ,"4/5",-113,-15.8,"907B892E-00000000-B0000000-53900100-0050A008-00004300-010890C0-8000A090-CA800000-00538001-113000E0-000000C3-80000000-00906400-00006931"
"B827EBFFFEE895BE","","2024-04-22 05:51:15.949Z",   8036708, 903900000,0, 0,"CRC_OK" ,120,"LORA",125000,"SF8"   ,"4/5",-114, -5.8,"402BDF07-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000"
"B827EBFFFEE895BE","","2024-04-22 05:51:16.333Z",   8417860, 903900000,0, 0,"CRC_OK" , 90,"LORA",125000,"SF9"   ,"1/2",-112, -9.8,"D02B3A0A-80000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-0000"
"B827EBFFFEE895BE","","2024-04-22 05:51:17.119Z",   9205412, 904900000,1, 5,"CRC_OK" , 60,"LORA",125000,"SF8"   ,"4/7",-101, +8.5,"102C59A6-40000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000-00000000"
